Datevalue,Date,t,Close
18.01.1930,1930-01-18,1930.047,246.84
20.01.1930,1930-01-20,1930.053,247.31
21.01.1930,1930-01-21,1930.056,249.58
22.01.1930,1930-01-22,1930.058,250.19
23.01.1930,1930-01-23,1930.061,253.52
24.01.1930,1930-01-24,1930.064,256.31
25.01.1930,1930-01-25,1930.067,259.06
27.01.1930,1930-01-27,1930.072,260.93
28.01.1930,1930-01-28,1930.075,257.9
29.01.1930,1930-01-29,1930.078,262.18
30.01.1930,1930-01-30,1930.081,263.28
31.01.1930,1930-01-31,1930.083,267.14
01.02.1930,1930-02-01,1930.083,268.41
03.02.1930,1930-02-03,1930.089,266.54
04.02.1930,1930-02-04,1930.092,268.48
05.02.1930,1930-02-05,1930.094,272.06
06.02.1930,1930-02-06,1930.097,268.56
07.02.1930,1930-02-07,1930.1,267.82
08.02.1930,1930-02-08,1930.103,269.78
10.02.1930,1930-02-10,1930.108,268.56
11.02.1930,1930-02-11,1930.111,271.05
13.02.1930,1930-02-13,1930.117,272.27
14.02.1930,1930-02-14,1930.119,271.52
15.02.1930,1930-02-15,1930.122,269.25
17.02.1930,1930-02-17,1930.128,270.54
18.02.1930,1930-02-18,1930.131,270.73
19.02.1930,1930-02-19,1930.133,268.46
20.02.1930,1930-02-20,1930.136,263.41
21.02.1930,1930-02-21,1930.139,265.81
24.02.1930,1930-02-24,1930.147,262.47
25.02.1930,1930-02-25,1930.15,262.8
26.02.1930,1930-02-26,1930.153,269.06
27.02.1930,1930-02-27,1930.156,269.39
28.02.1930,1930-02-28,1930.158,271.11
01.03.1930,1930-03-01,1930.167,273.24
03.03.1930,1930-03-03,1930.172,271.11
04.03.1930,1930-03-04,1930.175,273.51
05.03.1930,1930-03-05,1930.178,270.59
06.03.1930,1930-03-06,1930.181,274.51
07.03.1930,1930-03-07,1930.183,275.57
08.03.1930,1930-03-08,1930.186,275.46
10.03.1930,1930-03-10,1930.192,276.85
11.03.1930,1930-03-11,1930.194,276.25
12.03.1930,1930-03-12,1930.197,272.13
13.03.1930,1930-03-13,1930.2,273.47
14.03.1930,1930-03-14,1930.203,271.34
15.03.1930,1930-03-15,1930.206,270.25
17.03.1930,1930-03-17,1930.211,274.26
18.03.1930,1930-03-18,1930.214,277.27
19.03.1930,1930-03-19,1930.217,277.88
20.03.1930,1930-03-20,1930.219,279.41
21.03.1930,1930-03-21,1930.222,280.55
22.03.1930,1930-03-22,1930.225,276.43
24.03.1930,1930-03-24,1930.231,279.11
25.03.1930,1930-03-25,1930.233,280.5
26.03.1930,1930-03-26,1930.236,283.22
27.03.1930,1930-03-27,1930.239,281.63
28.03.1930,1930-03-28,1930.242,283.85
29.03.1930,1930-03-29,1930.244,286.19
31.03.1930,1930-03-31,1930.25,286.1
01.04.1930,1930-04-01,1930.25,287.11
02.04.1930,1930-04-02,1930.253,285.27
03.04.1930,1930-04-03,1930.256,285.77
04.04.1930,1930-04-04,1930.258,288.35
05.04.1930,1930-04-05,1930.261,289.96
07.04.1930,1930-04-07,1930.267,290.19
08.04.1930,1930-04-08,1930.269,288.36
09.04.1930,1930-04-09,1930.272,291.15
10.04.1930,1930-04-10,1930.275,292.19
11.04.1930,1930-04-11,1930.278,292.65
12.04.1930,1930-04-12,1930.281,293.43
14.04.1930,1930-04-14,1930.286,293.18
15.04.1930,1930-04-15,1930.289,293.26
16.04.1930,1930-04-16,1930.292,292.2
17.04.1930,1930-04-17,1930.294,294.07
21.04.1930,1930-04-21,1930.306,288.23
22.04.1930,1930-04-22,1930.308,290.01
23.04.1930,1930-04-23,1930.311,288.78
24.04.1930,1930-04-24,1930.314,286.18
25.04.1930,1930-04-25,1930.317,285.76
26.04.1930,1930-04-26,1930.319,285.46
28.04.1930,1930-04-28,1930.325,276.94
29.04.1930,1930-04-29,1930.328,278.43
30.04.1930,1930-04-30,1930.331,279.23
01.05.1930,1930-05-01,1930.333,274.59
02.05.1930,1930-05-02,1930.336,266.56
03.05.1930,1930-05-03,1930.339,258.31
05.05.1930,1930-05-05,1930.344,259.68
06.05.1930,1930-05-06,1930.347,268.81
07.05.1930,1930-05-07,1930.35,263.69
08.05.1930,1930-05-08,1930.353,263.93
09.05.1930,1930-05-09,1930.356,267.29
10.05.1930,1930-05-10,1930.358,272.01
12.05.1930,1930-05-12,1930.364,270.16
13.05.1930,1930-05-13,1930.367,274.17
14.05.1930,1930-05-14,1930.369,274.4
15.05.1930,1930-05-15,1930.372,269.91
16.05.1930,1930-05-16,1930.375,271.52
17.05.1930,1930-05-17,1930.378,272.41
19.05.1930,1930-05-19,1930.383,265.87
20.05.1930,1930-05-20,1930.386,267.1
21.05.1930,1930-05-21,1930.389,265.52
22.05.1930,1930-05-22,1930.392,266.89
23.05.1930,1930-05-23,1930.394,270.01
24.05.1930,1930-05-24,1930.397,271.33
26.05.1930,1930-05-26,1930.403,272.14
27.05.1930,1930-05-27,1930.406,272.43
28.05.1930,1930-05-28,1930.408,273.84
29.05.1930,1930-05-29,1930.411,275.07
02.06.1930,1930-06-02,1930.419,274.45
03.06.1930,1930-06-03,1930.422,271.18
04.06.1930,1930-06-04,1930.425,272.44
05.06.1930,1930-06-05,1930.428,268.59
06.06.1930,1930-06-06,1930.431,263.93
07.06.1930,1930-06-07,1930.433,257.82
09.06.1930,1930-06-09,1930.439,250.78
10.06.1930,1930-06-10,1930.442,257.29
11.06.1930,1930-06-11,1930.444,249.08
12.06.1930,1930-06-12,1930.447,247.18
13.06.1930,1930-06-13,1930.45,249.69
14.06.1930,1930-06-14,1930.453,244.25
16.06.1930,1930-06-16,1930.458,230.05
17.06.1930,1930-06-17,1930.461,228.57
18.06.1930,1930-06-18,1930.464,218.84
19.06.1930,1930-06-19,1930.467,228.97
20.06.1930,1930-06-20,1930.469,221.92
21.06.1930,1930-06-21,1930.472,215.3
23.06.1930,1930-06-23,1930.478,219.58
24.06.1930,1930-06-24,1930.481,211.84
25.06.1930,1930-06-25,1930.483,215.58
26.06.1930,1930-06-26,1930.486,220.58
27.06.1930,1930-06-27,1930.489,218.78
28.06.1930,1930-06-28,1930.492,219.12
30.06.1930,1930-06-30,1930.497,226.34
01.07.1930,1930-07-01,1930.5,223.03
02.07.1930,1930-07-02,1930.503,225.25
03.07.1930,1930-07-03,1930.506,222.46
07.07.1930,1930-07-07,1930.517,218.33
08.07.1930,1930-07-08,1930.519,219.08
09.07.1930,1930-07-09,1930.522,222.04
10.07.1930,1930-07-10,1930.525,227.39
11.07.1930,1930-07-11,1930.528,224.86
12.07.1930,1930-07-12,1930.531,229.23
14.07.1930,1930-07-14,1930.536,234.21
15.07.1930,1930-07-15,1930.539,233.79
16.07.1930,1930-07-16,1930.542,235.63
17.07.1930,1930-07-17,1930.544,239.07
18.07.1930,1930-07-18,1930.547,240.57
19.07.1930,1930-07-19,1930.55,236.65
21.07.1930,1930-07-21,1930.556,229.29
22.07.1930,1930-07-22,1930.558,234.3
23.07.1930,1930-07-23,1930.561,239.33
24.07.1930,1930-07-24,1930.564,235.51
25.07.1930,1930-07-25,1930.567,237.48
26.07.1930,1930-07-26,1930.569,240.31
28.07.1930,1930-07-28,1930.575,240.81
29.07.1930,1930-07-29,1930.578,238.4
30.07.1930,1930-07-30,1930.581,231.08
31.07.1930,1930-07-31,1930.583,233.99
01.08.1930,1930-08-01,1930.583,233.57
02.08.1930,1930-08-02,1930.586,234.5
04.08.1930,1930-08-04,1930.592,238.16
05.08.1930,1930-08-05,1930.594,238.47
06.08.1930,1930-08-06,1930.597,234.38
07.08.1930,1930-08-07,1930.6,232.69
08.08.1930,1930-08-08,1930.603,222.82
09.08.1930,1930-08-09,1930.606,222.59
11.08.1930,1930-08-11,1930.611,224.13
12.08.1930,1930-08-12,1930.614,217.24
13.08.1930,1930-08-13,1930.617,220.35
14.08.1930,1930-08-14,1930.619,221.08
15.08.1930,1930-08-15,1930.622,228.55
16.08.1930,1930-08-16,1930.625,228.02
18.08.1930,1930-08-18,1930.631,227.79
19.08.1930,1930-08-19,1930.633,230.68
20.08.1930,1930-08-20,1930.636,232.98
21.08.1930,1930-08-21,1930.639,231.27
22.08.1930,1930-08-22,1930.642,232.63
23.08.1930,1930-08-23,1930.644,234.42
25.08.1930,1930-08-25,1930.65,231.52
26.08.1930,1930-08-26,1930.653,235.47
27.08.1930,1930-08-27,1930.656,237.93
28.08.1930,1930-08-28,1930.658,237.79
29.08.1930,1930-08-29,1930.661,240.42
02.09.1930,1930-09-02,1930.669,240.42
03.09.1930,1930-09-03,1930.672,237.54
04.09.1930,1930-09-04,1930.675,236.04
05.09.1930,1930-09-05,1930.678,240.37
06.09.1930,1930-09-06,1930.681,243.64
08.09.1930,1930-09-08,1930.686,242.84
09.09.1930,1930-09-09,1930.689,244.29
10.09.1930,1930-09-10,1930.692,245.09
11.09.1930,1930-09-11,1930.694,242.88
12.09.1930,1930-09-12,1930.697,241.17
13.09.1930,1930-09-13,1930.7,240.34
15.09.1930,1930-09-15,1930.706,236.62
16.09.1930,1930-09-16,1930.708,237.22
17.09.1930,1930-09-17,1930.711,237.74
18.09.1930,1930-09-18,1930.714,234.18
19.09.1930,1930-09-19,1930.717,229.02
20.09.1930,1930-09-20,1930.719,229.85
22.09.1930,1930-09-22,1930.725,222.78
23.09.1930,1930-09-23,1930.728,226.75
24.09.1930,1930-09-24,1930.731,222.1
25.09.1930,1930-09-25,1930.733,217.75
26.09.1930,1930-09-26,1930.736,213.27
27.09.1930,1930-09-27,1930.739,212.52
29.09.1930,1930-09-29,1930.744,208.14
30.09.1930,1930-09-30,1930.747,204.9
01.10.1930,1930-10-01,1930.75,214.14
02.10.1930,1930-10-02,1930.753,211.04
03.10.1930,1930-10-03,1930.756,214.18
04.10.1930,1930-10-04,1930.758,211.1
06.10.1930,1930-10-06,1930.764,202.76
07.10.1930,1930-10-07,1930.767,203.62
08.10.1930,1930-10-08,1930.769,200.56
09.10.1930,1930-10-09,1930.772,192
10.10.1930,1930-10-10,1930.775,198.5
11.10.1930,1930-10-11,1930.778,193.05
14.10.1930,1930-10-14,1930.786,196.7
15.10.1930,1930-10-15,1930.789,200.26
16.10.1930,1930-10-16,1930.792,196.62
17.10.1930,1930-10-17,1930.794,187.37
18.10.1930,1930-10-18,1930.797,185.29
20.10.1930,1930-10-20,1930.803,193.32
21.10.1930,1930-10-21,1930.806,186.4
22.10.1930,1930-10-22,1930.808,184.98
23.10.1930,1930-10-23,1930.811,188.1
24.10.1930,1930-10-24,1930.814,195.09
25.10.1930,1930-10-25,1930.817,193.34
27.10.1930,1930-10-27,1930.822,195.09
28.10.1930,1930-10-28,1930.825,194.95
29.10.1930,1930-10-29,1930.828,190.73
30.10.1930,1930-10-30,1930.831,188.07
31.10.1930,1930-10-31,1930.833,183.35
01.11.1930,1930-11-01,1930.833,184.89
03.11.1930,1930-11-03,1930.839,185.39
05.11.1930,1930-11-05,1930.844,179.81
06.11.1930,1930-11-06,1930.847,180.72
07.11.1930,1930-11-07,1930.85,174.38
08.11.1930,1930-11-08,1930.853,173.14
10.11.1930,1930-11-10,1930.858,171.6
11.11.1930,1930-11-11,1930.861,173.3
12.11.1930,1930-11-12,1930.864,177.33
13.11.1930,1930-11-13,1930.867,180.38
14.11.1930,1930-11-14,1930.869,184.03
15.11.1930,1930-11-15,1930.872,186.68
17.11.1930,1930-11-17,1930.878,180.5
18.11.1930,1930-11-18,1930.881,183.42
19.11.1930,1930-11-19,1930.883,187.57
20.11.1930,1930-11-20,1930.886,187.09
21.11.1930,1930-11-21,1930.889,190.3
22.11.1930,1930-11-22,1930.892,188.04
24.11.1930,1930-11-24,1930.897,188.27
25.11.1930,1930-11-25,1930.9,185.47
26.11.1930,1930-11-26,1930.903,183.11
28.11.1930,1930-11-28,1930.908,180.91
29.11.1930,1930-11-29,1930.911,183.39
01.12.1930,1930-12-01,1930.917,185.48
02.12.1930,1930-12-02,1930.919,186.82
03.12.1930,1930-12-03,1930.922,184.11
04.12.1930,1930-12-04,1930.925,180.99
05.12.1930,1930-12-05,1930.928,181.11
06.12.1930,1930-12-06,1930.931,178.37
08.12.1930,1930-12-08,1930.936,176.09
09.12.1930,1930-12-09,1930.939,176.5
10.12.1930,1930-12-10,1930.942,173.98
11.12.1930,1930-12-11,1930.944,170.31
12.12.1930,1930-12-12,1930.947,168.68
13.12.1930,1930-12-13,1930.95,163.34
15.12.1930,1930-12-15,1930.956,163.34
16.12.1930,1930-12-16,1930.958,157.51
17.12.1930,1930-12-17,1930.961,165.6
18.12.1930,1930-12-18,1930.964,166.71
19.12.1930,1930-12-19,1930.967,168.99
20.12.1930,1930-12-20,1930.969,169.42
22.12.1930,1930-12-22,1930.975,162.42
23.12.1930,1930-12-23,1930.978,162.93
24.12.1930,1930-12-24,1930.981,165.2
26.12.1930,1930-12-26,1930.986,161.18
27.12.1930,1930-12-27,1930.989,160.3
29.12.1930,1930-12-29,1930.994,160.16
30.12.1930,1930-12-30,1930.997,163.09
31.12.1930,1930-12-31,1931,164.58
